Gene	Gene.name	Tissue	nTPM	fda	fdaGeneDesc	gwcat	gwasTraits
ENSG00000148053	NTRK2	thyroid_gland	116.9	1	Neurotrophic receptor tyrosine kinase 2	1	Gout (normal type);Refractive error;Menarche (age at onset);Body mass index;Lifetime anxiety disorder
ENSG00000197822	OCLN	thyroid_gland	31.4	0		1	Hand grip strength (Mahalanobis distance);Interleukin-18 levels
ENSG00000205038	PKHD1L1	thyroid_gland	68.8	0		1	Night sleep phenotypes;Obesity-related traits
ENSG00000153246	PLA2R1	thyroid_gland	41.9	0		1	Membranous nephropathy;Refractive error;Blood protein levels
ENSG00000130300	PLVAP	thyroid_gland	436.2	0		1	High light scatter reticulocyte count;Mitochondrial DNA copy number;High light scatter reticulocyte percentage of red cells;Monocyte percentage of white cells;Monocyte count
ENSG00000166450	PRTG	thyroid_gland	10.7	0		1	General risk tolerance (MTAG);Joint mobility (Beighton score);Testicular germ cell tumor;Brain morphology (MOSTest);Adverse response to chemotherapy (neutropenia/leucopenia) (carboplatin)
ENSG00000169439	SDC2	thyroid_gland	424.5	0		1	Meat-related diet;Alcohol consumption (drinks per week);Refractive error;Body mass index
ENSG00000221955	SLC12A8	thyroid_gland	22.9	0		1	Type 2 diabetes;Tonsillectomy;Brain morphology (MOSTest);High light scatter reticulocyte count
ENSG00000174326	SLC16A11	thyroid_gland	13.5	0		1	Type 2 diabetes;Childhood onset type 2 diabetes
ENSG00000091137	SLC26A4	thyroid_gland	263.7	0		1	Alcohol consumption;Waist-to-hip ratio adjusted for BMI;Waist-to-hip ratio adjusted for BMI x sex x age interaction (4df test);Serum alkaline phosphatase levels
ENSG00000147606	SLC26A7	thyroid_gland	330.3	0		1	Pulse pressure;Smoking initiation;Night sleep phenotypes;Fat distribution (HIV)
ENSG00000196950	SLC39A10	thyroid_gland	48.4	0		1	Food allergy;Temperament
ENSG00000088836	SLC4A11	thyroid_gland	60.9	0		1	HDL cholesterol levels x loop diuretics use interaction;Refractive error;Night sleep phenotypes;Asthma;Immature fraction of reticulocytes
ENSG00000188687	SLC4A5	thyroid_gland	26.7	0		1	Refractive error;Immune reponse to smallpox (secreted TNF-alpha);Post-traumatic stress disorder (asjusted for relatedness)
ENSG00000108018	SORCS1	thyroid_gland	11	0		1	Circulating leptin levels in high cardiovascular risk;White matter microstructure in first episode schizophrenia (left posterior cingulate cortex);Abnormal white matter microstructure in first episode schizophrenia (multivariate analysis);Methadone dose in opioid dependence;Asparaginase hypersensitivity in acute lymphoblastic leukemia
ENSG00000144057	ST6GAL2	thyroid_gland	28.7	0		1	Serum immune biomarker levels;Gut microbiota (bacterial taxa, hurdle binary method)
ENSG00000115705	TPO	thyroid_gland	1588.2	1	Thyroid peroxidase	1	Thyroid peroxidase antibody positivity;Thyroid peroxidase antibody levels;Hypothyroidism;Autoimmune thyroid disease
ENSG00000165409	TSHR	thyroid_gland	273.9	1	Thyroid stimulating hormone receptor	1	Maximal oxygen uptake response;Graves disease;Obstetric antiphospholipid syndrome;Tourette syndrome;Thyroid stimulating hormone levels
